run,gen,best,mean,std
1,0,-71.38071187457699,-97.31257420708742,6.683151667101663
1,1,-71.38071187457699,-90.32776324004253,10.45106705184248
1,2,-61.38071187457698,-78.69660549635962,7.568193892348409
1,3,-61.38071187457698,-72.9430471307466,3.5906046678328023
1,4,-54.14213562373095,-69.94974746830583,3.9485051153840574
1,5,-53.66339837864261,-66.4587672146007,5.371858427247316
1,6,-51.38071187457698,-61.882476284705774,4.150468530910919
1,7,-51.38071187457698,-59.69948501725159,3.186545054433646
1,8,-51.38071187457698,-56.59896011514311,3.8022072791167902
1,9,-51.38071187457698,-53.31822919639311,1.991787160228193
1,10,-48.16496580927726,-63.16870977861308,20.55428260109753
1,11,-45.80552462257981,-51.326439228155614,4.3877601392691865
1,12,-38.16496580927726,-49.625650018193184,2.036725871181171
1,13,-38.04737854124365,-47.50366448427312,2.538766276392707
1,14,-38.04737854124365,-45.565698531160194,3.8502981787626664
1,15,-38.04737854124365,-41.68793701773751,4.284328709277545
1,16,-38.04737854124365,-38.29423339584776,1.3215092928963308
1,17,-38.04737854124365,-38.047378541243646,7.105427357601002e-15
1,18,-38.04737854124365,-38.047378541243646,7.105427357601002e-15
1,19,-38.04737854124365,-38.047378541243646,7.105427357601002e-15
1,20,-31.380711874576985,-52.26886723926607,25.34068565902569
1,21,-31.380711874576985,-38.13357142249787,3.7711184840697927
1,22,-31.380711874576985,-36.647378541243654,2.715388247255507
1,23,-31.380711874576985,-33.647378541243654,3.1580584752872034
1,24,-31.380711874576985,-31.380711874576996,1.0658141036401503e-14
1,25,-31.380711874576985,-31.380711874576996,1.0658141036401503e-14
1,26,-31.380711874576985,-31.380711874576996,1.0658141036401503e-14
1,27,-31.380711874576985,-31.380711874576996,1.0658141036401503e-14
1,28,-31.380711874576985,-31.380711874576996,1.0658141036401503e-14
1,29,-31.380711874576985,-31.380711874576996,1.0658141036401503e-14
2,0,-68.04737854124366,-97.22251104348099,6.87312589090483
2,1,-68.04737854124366,-90.30715560274099,10.717823643717189
2,2,-68.04737854124366,-78.76410876109702,7.4884365606444465
2,3,-68.04737854124366,-72.64737854124365,4.983974317750838
2,4,-56.0947570824873,-68.6278523266561,2.8445916722461533
2,5,-56.0947570824873,-67.33022125371828,2.8385903207628647
2,6,-56.0947570824873,-65.2982756057297,5.0300516686514065
2,7,-56.0947570824873,-60.397700807639595,5.737258300203053
2,8,-55.80552462257981,-56.33091718706335,1.6740275248309775
2,9,-55.80552462257981,-56.07740313489284,0.06868890343233988
2,10,-55.80552462257981,-66.10743667068581,17.94087582972782
2,11,-55.80552462257981,-56.30228034284848,3.7244775869042854
2,12,-55.80552462257981,-55.80841694717887,0.028778266401139493
2,13,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,14,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,15,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,16,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,17,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,18,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,19,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,20,-55.80552462257981,-65.48747680026818,17.684724561101405
2,21,-55.80552462257981,-56.22274746346153,4.065669692525199
2,22,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,23,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,24,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,25,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,26,-55.80552462257981,-55.805524622579796,1.4210854715202004e-14
2,27,-53.66339837864261,-55.78410336014043,0.21313887014139035
2,28,-53.66339837864261,-55.676997047943566,0.5087267962826385
2,29,-53.66339837864261,-55.377099373792355,0.8568504975748794
3,0,-74.14213562373095,-97.77656512720681,6.849697624614617
3,1,-71.38071187457699,-91.43237087221684,10.118673334164692
3,2,-58.63658748971571,-79.92149696288,7.863038172478832
3,3,-58.63658748971571,-73.69694927970521,4.678986952223911
3,4,-48.16496580927726,-68.69112343609778,6.538120470043153
3,5,-48.16496580927726,-62.14163846702809,6.915646147924666
3,6,-30.43818177180204,-56.07357168988433,5.31292724076814
3,7,-30.43818177180204,-50.420113111535045,6.597174580542216
3,8,-30.43818177180204,-45.78793226083511,6.280103680620481
3,9,-30.43818177180204,-38.94703810979015,8.856298466565876
3,10,-29.153953281097653,-46.08246071061116,27.63358118249367
3,11,-29.153953281097653,-30.425339486894995,0.12777912146252599
3,12,-29.153953281097653,-30.37397034726682,0.2798911105698091
3,13,-29.153953281097653,-30.168493788754116,0.5230768425674052
3,14,-29.153953281097653,-29.629117822658273,0.6200310480033426
3,15,-29.153953281097653,-29.153953281097643,1.0658141036401503e-14
3,16,-29.153953281097653,-29.153953281097643,1.0658141036401503e-14
3,17,-29.153953281097653,-29.153953281097643,1.0658141036401503e-14
3,18,-29.153953281097653,-29.153953281097643,1.0658141036401503e-14
3,19,-29.153953281097653,-29.153953281097643,1.0658141036401503e-14run,gen,best,mean,std
3,0,-68.04737854124366,-97.80332461156875,6.1036848358219595
3,1,-68.04737854124366,-91.21042948308555,10.203257367951872
3,2,-68.04737854124366,-80.90880572140202,9.251220509149595
3,3,-54.14213562373095,-73.25858000348998,5.125202735759528
3,4,-54.14213562373095,-67.9464507503518,4.279528315885362
3,5,-41.38071187457698,-64.30440114519882,6.43740448259761
3,6,-40.0,-56.572287142747456,7.229867709976374
3,7,-40.0,-50.386094261493206,5.882655634280072
3,8,-40.0,-43.953504080712776,5.434398614837911
3,9,-38.16496580927726,-40.73058423914396,1.5292877092910715
3,10,-38.16496580927726,-52.90228230761165,23.13652136035177
3,11,-38.16496580927726,-39.85319726474218,0.4978322964719534
3,12,-38.16496580927726,-39.43113940087595,0.8486909142390289
3,13,-38.04737854124365,-38.53079677474147,0.7346945410086082
3,14,-38.04737854124365,-38.1567347005149,0.03000204061051317
3,15,-38.04737854124365,-38.144975973711546,0.044169634667598164
3,16,-38.04737854124365,-38.095589321137425,0.05783333467398172
3,17,-38.04737854124365,-38.05090615928466,0.020058885289691273
3,18,-38.04737854124365,-38.047378541243646,7.105427357601002e-15
3,19,-38.04737854124365,-38.047378541243646,7.105427357601002e-15
3,20,-35.8055246225798,-51.82311536674609,24.612888445986844
3,21,-35.8055246225798,-38.265726854044715,3.564388392101596
3,22,-35.8055246225798,-37.53175213995097,0.9434450077214358
3,23,-35.8055246225798,-36.63501057248543,1.0823767302476959
3,24,-35.8055246225798,-35.85036170095309,0.31385954861293897
3,25,-35.8055246225798,-35.80552462257981,7.105427357601002e-15
3,26,-35.8055246225798,-35.80552462257981,7.105427357601002e-15
3,27,-35.8055246225798,-35.80552462257981,7.105427357601002e-15
3,28,-28.164965809277263,-35.72911903444678,0.7602260031710293
3,29,-28.164965809277263,-35.65271344631376,1.0696782338623558
4,0,-78.04737854124365,-98.35236355938689,4.744369537994114
4,1,-68.16496580927726,-92.19787633098363,8.262852637540966
4,2,-61.38071187457698,-82.80874059165875,6.548284567336319
4,3,-61.38071187457698,-77.39456533587143,4.00279423614614
4,4,-61.38071187457698,-74.15796139536667,6.607724388305099
4,5,-61.38071187457698,-67.26266488608802,7.397253226182951
4,6,-60.0,-61.73709904053889,2.012613391100309
4,7,-59.13885795591314,-61.316871979153035,0.3215190757894158
4,8,-59.13885795591314,-61.1615779508136,0.5589792251065181
4,9,-59.13885795591314,-60.545741765962646,0.9174905965805195
4,10,-54.14213562373095,-68.06384847821533,15.907980289301692
4,11,-54.14213562373095,-58.68915294601675,1.429970793379228
4,12,-54.14213562373095,-57.19013624636208,2.437150997383301
4,13,-50.0,-54.5004520540682,1.4284820391584996
4,14,-41.38071187457698,-53.683150536340925,1.670465519739563
4,15,-41.38071187457698,-52.68233764908628,2.686168779690978
4,16,-41.38071187457698,-50.221726787186974,3.1094711303615967
4,17,-41.38071187457698,-47.06944203735618,4.083032387315177
